名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
八角苑小区自建点,商务住宅,商务住宅相关,商务住宅相关,梨八路附近,四川省,成都市,彭州市,103.9919415,31.16625754
阳平安居苑小区,商务住宅,住宅区,住宅小区,阳平安居苑小区附近(东南门),四川省,成都市,彭州市,103.8330733,31.15338766
阳平安居苑小区,商务住宅,住宅区,住宅小区,新兴镇,四川省,成都市,彭州市,103.843691,31.14780683
官田村小区,商务住宅,住宅区,住宅小区,通济镇,四川省,成都市,彭州市,103.8591923,31.151695
侨爱家园,商务住宅,住宅区,住宅小区,蒲沟路西100米,四川省,成都市,彭州市,103.9493277,31.1543212
花园零居,商务住宅,住宅区,住宅区,花园村4组(葛仙山镇花园村村委会东南80米),四川省,成都市,彭州市,103.9498841,31.15678176
天福小区,商务住宅,住宅区,住宅区,湔红路与虎形村路交叉口南150米,四川省,成都市,彭州市,104.0009797,31.1491197
感慈新区,商务住宅,住宅区,住宅小区,会元街与106省道交叉口西南150米,四川省,成都市,彭州市,104.0083504,31.15018685
虹口清韵小筑,商务住宅,商务住宅相关,商务住宅相关,彩虹路东150米,四川省,成都市,都江堰市,103.681117,31.14430742
虹口社区便民服务站,商务住宅,住宅区,社区中心,白八路东100米,四川省,成都市,都江堰市,103.6883458,31.13903592
石狮苑小区,商务住宅,住宅区,住宅区,彭白路东50米,四川省,成都市,彭州市,103.8430641,31.14214464
六阳苑,商务住宅,住宅区,住宅小区,新兴镇,四川省,成都市,彭州市,103.8423798,31.14152575
阳平新型社区,商务住宅,住宅区,住宅小区,彭白路东200米,四川省,成都市,彭州市,103.8439978,31.14401732
立新型社区,商务住宅,住宅区,住宅小区,阳平村蒲新路新兴镇政府西南100米,四川省,成都市,彭州市,103.8430479,31.14499214
彭州市花盆小区,商务住宅,住宅区,住宅小区,繁江路,四川省,成都市,彭州市,103.8812437,31.14524423
熙玉河畔,商务住宅,住宅区,住宅区,楠林路东50米,四川省,成都市,彭州市,103.9291684,31.13987162
蒲仙苑小区,商务住宅,住宅区,住宅小区,葛仙山镇,四川省,成都市,彭州市,103.9526114,31.13928877
成都农业科技职业学院现代农业科技园,商务住宅,产业园区,产业园区,009乡道西50米,四川省,成都市,彭州市,103.9676358,31.13880092
葛仙春晓小区,商务住宅,住宅区,住宅小区,009乡道西50米,四川省,成都市,彭州市,103.9698982,31.13995321
涌泉晨曦小区,商务住宅,住宅区,住宅小区,009乡道北50米,四川省,成都市,彭州市,103.9812228,31.14244375
青城后山峰安小筑,商务住宅,住宅区,住宅区,都江堰红岩新村泰安村九组,四川省,成都市,彭州市,104.0030731,31.14563913
桂荷别苑,商务住宅,住宅区,住宅小区,红岩镇窝店村12组,四川省,成都市,彭州市,103.999661,31.14026729
天顺云鹏蓝莓基地,商务住宅,商务住宅相关,商务住宅相关,碧水路与花洲路交叉口南150米,四川省,成都市,都江堰市,103.6774574,31.13544191
桃园世家小区,商务住宅,商务住宅相关,商务住宅相关,磁峰镇都江堰市虹口景区,四川省,成都市,彭州市,103.7756112,31.12777831
梧桐新月小区,商务住宅,商务住宅相关,商务住宅相关,,四川省,成都市,彭州市,103.7953681,31.13523268
狮山村中河小区,商务住宅,住宅区,住宅小区,彭白路附近,四川省,成都市,彭州市,103.8528992,31.12880623
集乐苑小区,商务住宅,住宅区,住宅小区,府江路西150米,四川省,成都市,彭州市,103.9526656,31.13221434
乐民江畔小区,商务住宅,住宅区,住宅小区,官仓路西150米,四川省,成都市,彭州市,103.9565245,31.13392455
蜀汉官仓苑,商务住宅,住宅区,住宅区,官仓村8组,四川省,成都市,彭州市,103.9762499,31.13125399
虹都水岸,商务住宅,住宅区,住宅小区,虹口乡高原村,四川省,成都市,都江堰市,103.6735436,31.12668995
满园春色小区,商务住宅,住宅区,住宅小区,满园春色小区(花源路东190米),四川省,成都市,彭州市,103.9366749,31.12261955
曲尺云居,商务住宅,住宅区,住宅小区,大曲村,四川省,成都市,彭州市,103.92872,31.1196948
旭日东升小区,商务住宅,住宅区,住宅小区,葛仙山镇东虎村,四川省,成都市,彭州市,103.9647878,31.12066997
桃李晨溪,商务住宅,住宅区,住宅小区,彭什路东50米,四川省,成都市,彭州市,103.9951922,31.12680595
溪岭雪,商务住宅,住宅区,住宅区,虹口乡,四川省,成都市,都江堰市,103.6512734,31.11373373
五龙世家小区,商务住宅,商务住宅相关,商务住宅相关,蒲新路东200米,四川省,成都市,彭州市,103.7870691,31.10945041
德衡苑小区,商务住宅,住宅区,住宅小区,建新路西100米,四川省,成都市,彭州市,103.9202229,31.10720994
建新村久久甜小区,商务住宅,住宅区,住宅小区,建新路与楠林路交叉口南100米,四川省,成都市,彭州市,103.9329029,31.11002315
山泉晓月小区,商务住宅,住宅区,住宅小区,楠林路东100米,四川省,成都市,彭州市,103.9338691,31.10801378
山泉映月小区,商务住宅,住宅区,住宅小区,楠林路,四川省,成都市,彭州市,103.9422499,31.11559054
家和百顺小区,商务住宅,住宅区,住宅小区,葛仙山镇百顺村,四川省,成都市,彭州市,103.9647862,31.11009162
龙漕小区,商务住宅,住宅区,住宅小区,,四川省,成都市,彭州市,104.0172189,31.11569074
成都都江堰虹口邻山苑,商务住宅,住宅区,住宅区,庙坝红色村5组,四川省,成都市,都江堰市,103.6368439,31.10534208
红色社区服务站,商务住宅,住宅区,社区中心,,四川省,成都市,都江堰市,103.6352492,31.10572922
棋盘新村,商务住宅,住宅区,住宅区,向峨乡蒲张路复线西50米,四川省,成都市,都江堰市,103.7279247,31.10317405
毕马威安康社区中心KPMG-CCTF Community Center,商务住宅,商务住宅相关,商务住宅相关,普照寺正街177号,四川省,成都市,彭州市,103.7759897,31.10208739
凤仪河畔小区,商务住宅,住宅区,住宅小区,丹景山镇石洞埝,四川省,成都市,彭州市,103.8935078,31.10061216
柏林鹤鸣小区,商务住宅,商务住宅相关,商务住宅相关,楠林路东100米,四川省,成都市,彭州市,103.9355103,31.09949283
盛世民安小区,商务住宅,住宅区,住宅小区,,四川省,成都市,彭州市,103.9293328,31.099207
华光溢彩小区,商务住宅,住宅区,住宅小区,敖万路西50米,四川省,成都市,彭州市,103.9673921,31.1025548
人和百顺小区,商务住宅,商务住宅相关,商务住宅相关,葛仙山镇附近,四川省,成都市,彭州市,103.9639701,31.10469964
红专苑小区,商务住宅,商务住宅相关,商务住宅相关,,四川省,成都市,彭州市,103.9623411,31.10598911
春风苑小区,商务住宅,商务住宅相关,商务住宅相关,敖万路西50米,四川省,成都市,彭州市,103.9666534,31.10591196
兴泉小区,商务住宅,住宅区,住宅小区,凤楼北街159号,四川省,成都市,彭州市,103.9872398,31.10002036
长泰园小区,商务住宅,住宅区,住宅小区,,四川省,成都市,彭州市,104.0110658,31.09723972
都江堰虹口松桂园,商务住宅,商务住宅相关,商务住宅相关,燕岩路西150米,四川省,成都市,都江堰市,103.6146229,31.09051799
桥头园,商务住宅,住宅区,住宅小区,白八路西150米,四川省,成都市,都江堰市,103.6277728,31.09356291
棕树园,商务住宅,商务住宅相关,商务住宅相关,龙池镇深溪村一组,四川省,成都市,都江堰市,103.6277019,31.09527806
都江堰虹口林中园,商务住宅,商务住宅相关,商务住宅相关,都江堰深溪沟二桥,四川省,成都市,都江堰市,103.6285284,31.09420461
白泥岗小区,商务住宅,住宅区,住宅小区,向峨乡,四川省,成都市,都江堰市,103.6977426,31.09307937
花龙小区,商务住宅,商务住宅相关,商务住宅相关,,四川省,成都市,都江堰市,103.6956763,31.08926184
黄家大院,商务住宅,住宅区,住宅小区,向峨乡,四川省,成都市,都江堰市,103.707447,31.09498069
都江堰市安缇曼旅游度假酒店办公楼,商务住宅,楼宇,商务写字楼,蒲新路东100米,四川省,成都市,都江堰市,103.7151678,31.08862526
新庄子小区,商务住宅,住宅区,住宅小区,向峨乡东林村,四川省,成都市,都江堰市,103.7141634,31.08825865
莲月新村,商务住宅,住宅区,住宅区,莲花湖公路东50米,四川省,成都市,都江堰市,103.7371519,31.08904236
广电望蜀苑,商务住宅,住宅区,住宅区,,四川省,成都市,彭州市,103.8268924,31.09623922
鸭溪农家小区,商务住宅,住宅区,住宅小区,106省道附近,四川省,成都市,彭州市,103.8811668,31.09397039
明月西苑小区,商务住宅,住宅区,住宅小区,106省道,四川省,成都市,彭州市,103.8908186,31.09204795
明月东苑小区,商务住宅,住宅区,住宅小区,106省道北50米,四川省,成都市,彭州市,103.8975752,31.09278613
鸿运小区,商务住宅,住宅区,住宅小区,葛仙山镇红庙村,四川省,成都市,彭州市,103.9217078,31.08925626
柳泉映月小区,商务住宅,住宅区,住宅小区,葛仙山镇杨柳村,四川省,成都市,彭州市,103.9337461,31.09164184
杨柳和风小区,商务住宅,住宅区,住宅小区,葛仙山镇杨柳村,四川省,成都市,彭州市,103.9337651,31.08939704
永乐佳园,商务住宅,住宅区,住宅区,106省道南200米,四川省,成都市,彭州市,103.9434303,31.08877681
文林村,商务住宅,住宅区,住宅小区,葛仙山镇文林村,四川省,成都市,彭州市,103.9560427,31.09148639
幸福文林,商务住宅,住宅区,住宅区,106省道北50米,四川省,成都市,彭州市,103.9565064,31.09032993
狮子泉小区,商务住宅,商务住宅相关,商务住宅相关,敖平镇附近,四川省,成都市,彭州市,103.9726351,31.08968348
敖平老中学学生宿舍,商务住宅,住宅区,宿舍,九龙江路与凤楼中街交叉口西北150米,四川省,成都市,彭州市,103.9852504,31.0923235
平安苑(彭州市第三人民医院东南),商务住宅,住宅区,住宅小区,敖平兴泉村香花步行街平安苑,四川省,成都市,彭州市,103.9804356,31.09611866
鹤泉村凤翔小区,商务住宅,住宅区,住宅小区,民金路附近,四川省,成都市,彭州市,104.0253468,31.09268528
畔溪小筑,商务住宅,住宅区,住宅区,龙池旅游路,四川省,成都市,都江堰市,103.5646314,31.08270745
东林馨苑,商务住宅,住宅区,住宅区,蒲新路东200米,四川省,成都市,都江堰市,103.7165338,31.08455592
茶房新村,商务住宅,住宅区,住宅区,莲花湖公路南50米,四川省,成都市,都江堰市,103.722835,31.07829489
古楠木秀小区,商务住宅,住宅区,住宅小区,葛仙山镇新春村,四川省,成都市,彭州市,103.9537884,31.08643038
紫泉苑小区,商务住宅,住宅区,住宅小区,十二号支渠路与彭敖路交叉口西150米,四川省,成都市,彭州市,103.9827737,31.08480797
聚源小区,商务住宅,住宅区,住宅小区,十二号支渠路北50米,四川省,成都市,彭州市,103.9944071,31.08306592
红林友生联小区,商务住宅,住宅区,住宅小区,十二号支渠路南50米,四川省,成都市,彭州市,104.0135167,31.08165799
悠然南山,商务住宅,商务住宅相关,商务住宅相关,十二号支渠路南50米,四川省,成都市,彭州市,104.010392,31.08162627
星阳小区,商务住宅,住宅区,住宅小区,星河村8组,四川省,成都市,彭州市,104.0332796,31.08070494
星宇小区,商务住宅,住宅区,住宅小区,018乡道北50米,四川省,成都市,彭州市,104.0462908,31.08065363
棕花社区鹤鸣湖畔小区,商务住宅,住宅区,住宅小区,,四川省,成都市,都江堰市,103.6219994,31.06911599
久红苑,商务住宅,住宅区,住宅小区,白八路东150米,四川省,成都市,都江堰市,103.6283178,31.06967037
鹤鸣湖畔,商务住宅,住宅区,住宅区,虹口乡白八路龙池国家森林公园,四川省,成都市,都江堰市,103.6237087,31.06850548
久红社区便民服务站,商务住宅,住宅区,社区中心,,四川省,成都市,都江堰市,103.6296653,31.07272696
长源新居,商务住宅,住宅区,住宅区,蒲张路复线附近,四川省,成都市,都江堰市,103.6752727,31.06875207
鹿池新村,商务住宅,住宅区,住宅区,蒲新路北50米,四川省,成都市,都江堰市,103.7030992,31.07662703
景山碧水,商务住宅,住宅区,住宅小区,东前村,四川省,成都市,彭州市,103.8530309,31.06947257
丹景兰苑,商务住宅,住宅区,住宅区,丹景山政府斜对面,四川省,成都市,彭州市,103.8524377,31.07544431
丹寿苑,商务住宅,住宅区,住宅小区,南安大道附近,四川省,成都市,彭州市,103.8494939,31.0681955
龙池小镇,商务住宅,住宅区,住宅小区,祥龙路与福龙路交叉口东北50米,四川省,成都市,都江堰市,103.5563977,31.06033211
蒲阳镇团结村社区活动中心,商务住宅,住宅区,社区中心,紫杏路与蒲张路复线交叉口西北50米,四川省,成都市,都江堰市,103.6777818,31.05967236
石碑新村,商务住宅,住宅区,住宅区,蒲新路与鹿茶路交叉口南200米,四川省,成都市,都江堰市,103.6950357,31.06478742
南安水景,商务住宅,住宅区,住宅小区,川西旅游环线附近,四川省,成都市,彭州市,103.843412,31.06529367
丹桂苑,商务住宅,住宅区,住宅小区,南安大道,四川省,成都市,彭州市,103.8479113,31.0632436
金鹭新居社区,商务住宅,住宅区,住宅小区,金鹭新居小区1,四川省,成都市,彭州市,103.8458264,31.06689799
马牧河畔,商务住宅,住宅区,住宅小区,军乐镇,四川省,成都市,彭州市,103.9813051,31.06023092
思源民居,商务住宅,住宅区,住宅小区,三界镇,四川省,成都市,彭州市,104.0591523,31.05800713
蒲阳镇蟠龙临江新村(左家山),商务住宅,商务住宅相关,商务住宅相关,,四川省,成都市,都江堰市,103.6543146,31.05405499
都江堰市就业创业基地,商务住宅,产业园区,产业园区,蒲阳镇泰兴大道27号,四川省,成都市,都江堰市,103.6655548,31.05241481
成都雪国高榕,商务住宅,住宅区,住宅区,泰兴大道36号,四川省,成都市,都江堰市,103.6669074,31.05133083
四川都江堰经济开发区(蒲新路),商务住宅,产业园区,产业园区,蒲新路西50米,四川省,成都市,都江堰市,103.6888894,31.04820432
堰上青城小区,商务住宅,住宅区,住宅小区,004乡道南100米,四川省,成都市,都江堰市,103.7092286,31.04988323
祈兴苑,商务住宅,住宅区,住宅区,分罗路西100米,四川省,成都市,彭州市,103.786758,31.05472208
观音桥小区,商务住宅,商务住宅相关,商务住宅相关,仁和路与024乡道交叉口西北150米,四川省,成都市,彭州市,103.8099242,31.0478506
嬉瑗阁,商务住宅,商务住宅相关,商务住宅相关,兴隆大街与正街交叉口北50米,四川省,成都市,彭州市,103.8694035,31.04806344
军屯场社区,商务住宅,住宅区,住宅小区,乐兴西街与乐兴路交叉口东北100米,四川省,成都市,彭州市,103.9763471,31.04957927
新筑别墅,商务住宅,商务住宅相关,商务住宅相关,,四川省,成都市,都江堰市,103.6369452,31.04567289
长峰钢铁2期,商务住宅,商务住宅相关,商务住宅相关,龙翔路5号,四川省,成都市,都江堰市,103.6643502,31.04351013
川苏工业区,商务住宅,产业园区,产业园区,龙翔路南50米,四川省,成都市,都江堰市,103.6685726,31.04260756
浩旺产业园都江堰机电园,商务住宅,产业园区,产业园区,蒲阳镇干河子路289号,四川省,成都市,都江堰市,103.6777435,31.04519856
兴隆小区,商务住宅,住宅区,住宅小区,蒲阳镇军民街,四川省,成都市,都江堰市,103.6834397,31.0421856
建设小区,商务住宅,住宅区,住宅小区,和谐路39号,四川省,成都市,都江堰市,103.6799742,31.04018718
和平社区,商务住宅,住宅区,住宅小区,,四川省,成都市,都江堰市,103.6825798,31.04034223
军民家园A区,商务住宅,住宅区,住宅小区,军民街与蒲张路复线交叉口东南200米,四川省,成都市,都江堰市,103.6872975,31.04010974
凉水家园,商务住宅,住宅区,住宅区,干河子路297号,四川省,成都市,都江堰市,103.6795531,31.04291044
兴鑫小区,商务住宅,住宅区,住宅小区,金凤路东150米,四川省,成都市,都江堰市,103.6798257,31.03754995
军民家园,商务住宅,住宅区,住宅区,新建街北100米,四川省,成都市,都江堰市,103.6895492,31.04025464
陶乡苑,商务住宅,住宅区,住宅区,川西旅游环线南50米,四川省,成都市,彭州市,103.7989541,31.03909585
喜乐苑,商务住宅,商务住宅相关,商务住宅相关,新五路东50米,四川省,成都市,彭州市,103.8567132,31.03877053
丰太苑小区,商务住宅,住宅区,住宅小区,新五路附近,四川省,成都市,彭州市,103.8575065,31.03756042
润泽庭院,商务住宅,住宅区,住宅区,彭白路西50米,四川省,成都市,彭州市,103.8707253,31.04182647
高皇盛世小区,商务住宅,住宅区,住宅小区,隆丰镇,四川省,成都市,彭州市,103.8747323,31.04619025
回龙九组69号,商务住宅,商务住宅相关,商务住宅相关,,四川省,成都市,彭州市,103.8892384,31.03780951
金维家园,商务住宅,商务住宅相关,商务住宅相关,,四川省,成都市,彭州市,103.9719675,31.04221177
银定新区,商务住宅,住宅区,住宅小区,军乐镇,四川省,成都市,彭州市,103.9694858,31.04363078
春山河畔人家,商务住宅,住宅区,住宅小区,什彭路附近,四川省,成都市,彭州市,104.0744082,31.03900013
任仁家园,商务住宅,住宅区,住宅小区,紫坪铺镇杨柳新村,四川省,成都市,都江堰市,103.5881649,31.03618067
万岭社区,商务住宅,住宅区,住宅小区,,四川省,成都市,都江堰市,103.6443687,31.03292233
青城万发创业园,商务住宅,产业园区,产业园区,堰华路823号,四川省,成都市,都江堰市,103.6557312,31.02889661
853公寓,商务住宅,住宅区,住宅区,蒲阳镇八五三路853,四川省,成都市,都江堰市,103.6516231,31.02882411
盛世星河源岸,商务住宅,住宅区,住宅小区,九鼎大道与堰华路交叉口西南150米,四川省,成都市,都江堰市,103.6600406,31.02883162
和谐家园(九鼎大道),商务住宅,住宅区,住宅小区,蜀汉路369号,四川省,成都市,都江堰市,103.6589981,31.03101933
万都香山水岸,商务住宅,住宅区,住宅区,九鼎大道7号附近,四川省,成都市,都江堰市,103.6612107,31.02881042
东方明珠沪苑,商务住宅,住宅区,住宅小区,蒲阳镇川苏工业园,四川省,成都市,都江堰市,103.6611239,31.02783314
上阳街440号院,商务住宅,住宅区,住宅区,上阳街440号,四川省,成都市,都江堰市,103.6669633,31.02735629
都江堰市中小企业园(堰华路),商务住宅,产业园区,产业园区,都江堰经济开发区堰华路18号,四川省,成都市,都江堰市,103.6669312,31.03246745
都江堰建国汽车产业文化园,商务住宅,产业园区,产业园区,拉法基大道3号,四川省,成都市,都江堰市,103.6672974,31.02827113
四川都江堰经济开发区(泰兴大道),商务住宅,产业园区,产业园区,泰兴大道2号,四川省,成都市,都江堰市,103.6779036,31.03300416
川苏科技产业园,商务住宅,产业园区,产业园区,堰华路,四川省,成都市,都江堰市,103.6738696,31.03560336
钧福科技园,商务住宅,产业园区,产业园区,上阳街410号,四川省,成都市,都江堰市,103.6702769,31.02929083
天府软件园都江堰孵化园A区,商务住宅,产业园区,产业园区,上阳街309号,四川省,成都市,都江堰市,103.6718839,31.02892896
金龙工业港,商务住宅,产业园区,产业园区,上阳街与金凤路交叉口西50米,四川省,成都市,都江堰市,103.6806069,31.03333388
同义小区,商务住宅,住宅区,住宅小区,上阳街183号,四川省,成都市,都江堰市,103.6796324,31.0321204
吉庆苑,商务住宅,住宅区,住宅小区,上阳街35号附1号,四川省,成都市,都江堰市,103.6825791,31.03381693
金藤小区,商务住宅,住宅区,住宅小区,蒲阳镇上阳街220号,四川省,成都市,都江堰市,103.6816673,31.0354457
互助家园,商务住宅,住宅区,住宅小区,金凤路附近,四川省,成都市,都江堰市,103.6799066,31.03430864
兴盛小区(金凤路),商务住宅,住宅区,住宅小区,金凤路38号,四川省,成都市,都江堰市,103.6807815,31.03432399
四川富士鑫电梯有限公司都江堰生产基地,商务住宅,产业园区,产业园区,上阳街225号附近,四川省,成都市,都江堰市,103.6793591,31.03042887
厢桂园,商务住宅,住宅区,住宅区,蒲村街145号6栋,四川省,成都市,都江堰市,103.6895574,31.03510754
